artifact_id,current_path,historical_checksum,historical_checksum_source,current_content_checksum,checksum_match_status
ART-110,docs/thesis/colab/model3b_tournament_harness/m0_smoke_test.py,NONE_RECORDED,,acf14b2e0fb8beb729b2d09922183236ce0597376120a85826de0694c03860df,NO_PRIOR_RECORD
ART-111,docs/thesis/colab/model3b_tournament_harness/m2_mbpp.py,NONE_RECORDED,,1d604c7535203927dca83040cedecf6882f4b4841d36f3635e9293d7b56fd6e0,NO_PRIOR_RECORD
ART-112,docs/thesis/colab/model3b_tournament_harness/m2_smoke_test.py,NONE_RECORDED,,0d33e46a49b2d8218fecd6d5f86acbc47ab1599e3c6f0667e8df3a5a678e428f,NO_PRIOR_RECORD
ART-113,docs/thesis/colab/model3b_tournament_harness/m3_bayesian_discrete.py,NONE_RECORDED,,e9c4f8133fa7643c8587e5a40977547c5a762ed3c48160b1643297057ce322a1,NO_PRIOR_RECORD
ART-114,docs/thesis/colab/model3b_tournament_harness/m3_smoke_test.py,NONE_RECORDED,,cceef1fdc03d30b966ead3daf8fe1daa4274a2be6c4e6b32e91d316a0bcaa3a2,NO_PRIOR_RECORD
ART-115,docs/thesis/colab/model3b_tournament_harness/observation_pipeline.py,NONE_RECORDED,,eedb26110fbd2b41ab072af9d16780473bf20914df8b0a5f79c77fa3925aa29c,NO_PRIOR_RECORD
ART-116,docs/thesis/colab/model3b_tournament_harness/recovery_metrics.py,NONE_RECORDED,,a83f6712bed1d91d26b6c103ba500f581382d6cb1353a61e81b4e19a84c3a6b0,NO_PRIOR_RECORD
ART-117,docs/thesis/colab/model3b_tournament_harness/run_recovery_m0.py,NONE_RECORDED,,c3b17aeb9bfc8d62240430cc696edb9780984c8e2d52355799c77a7d365e92f1,NO_PRIOR_RECORD
ART-118,docs/thesis/colab/model3b_tournament_harness/run_recovery_m2.py,NONE_RECORDED,,1a583f955cb77310cff568a72cdd45ab1508416ba5e2d68437a13e097b05aec4,NO_PRIOR_RECORD
ART-119,docs/thesis/colab/model3b_tournament_harness/run_recovery_m3.py,NONE_RECORDED,,a7da487dff7fa40332ba1bc5c71873eb0ca1d3dad28fb1f558b125d6a060651f,NO_PRIOR_RECORD
ART-120,docs/thesis/colab/model3b_cd_simulator/__init__.py,NONE_RECORDED,,d63bdb74ebc1f043e91dc67f92f36802385b0733a38b24261892176a03b6cf1f,NO_PRIOR_RECORD
ART-121,docs/thesis/colab/model3b_cd_simulator/density.py,NONE_RECORDED,,c9d6f722749e089a05abb3ef6cf15b0775e14383711bc2ccc8b32da6a9b77cfe,NO_PRIOR_RECORD
ART-122,docs/thesis/colab/model3b_cd_simulator/estimate.py,NONE_RECORDED,,aabba5db4b80bead82d951537bd0f60cfaeba74a6af2e9f6181402327c46d809,NO_PRIOR_RECORD
ART-123,docs/thesis/colab/model3b_cd_simulator/gamma_cluster_simulator.py,NONE_RECORDED,,c20eb0ec0ac19457976877c9e99d73968cfb8a39f48048f22c1b484339404153,NO_PRIOR_RECORD
ART-124,docs/thesis/colab/model3b_cd_simulator/hessian.py,NONE_RECORDED,,91bd0b60686c918b40631744f9ee13b98898f4f299f37914520ea0f9c5f2c829,NO_PRIOR_RECORD
ART-125,docs/thesis/colab/model3b_cd_simulator/inference.py,NONE_RECORDED,,784e71e54b6df5437c0c7b284d3f07261ff6cc8bcb6783a913506eb12d09b510,NO_PRIOR_RECORD
ART-126,docs/thesis/colab/model3b_cd_simulator/inference_smoke_test.py,NONE_RECORDED,,bf4f05e64e26ea821808bb5164cebf50a911fc09c495294ba3aabc18555e5e21,NO_PRIOR_RECORD
ART-127,docs/thesis/colab/model3b_cd_simulator/kernel.py,NONE_RECORDED,,198e7d52441cea8a54f600d623e9da9557baa42d07f43505f21fffa0073fbfa5,NO_PRIOR_RECORD
ART-128,docs/thesis/colab/model3b_cd_simulator/likelihood.py,NONE_RECORDED,,a752d3f69fdf92909e8ab1f39fbe2330924ca04a6e3e9af3159c310b3b95a29f,NO_PRIOR_RECORD
ART-129,docs/thesis/colab/model3b_cd_simulator/logging_utils.py,NONE_RECORDED,,d1650647dc27fa7fc4d4234f82aaf8d7b5da2d0192335ae9159ba1f925927ebf,NO_PRIOR_RECORD
ART-130,docs/thesis/colab/model3b_cd_simulator/metrics.py,NONE_RECORDED,,ed7fc42e084542bbda82dd1d534b5066b13a501df76a88348cec491b5707d1ed,NO_PRIOR_RECORD
ART-131,docs/thesis/colab/model3b_cd_simulator/persistence.py,NONE_RECORDED,,0dfd242afc5793cd5b855f0ee3dde999183a04e20b2fc0e4bc94b6f55c56bac9,NO_PRIOR_RECORD
ART-132,docs/thesis/colab/model3b_cd_simulator/persistence_smoke_test.py,NONE_RECORDED,,f7b2a63fcb622ea41633d50057559d62e9fefca9560dd8d25e18d231a38bc45c,NO_PRIOR_RECORD
ART-133,docs/thesis/colab/model3b_cd_simulator/rng.py,NONE_RECORDED,,cfb9649eeadb82cdb70eae02175fd0c8266566a1c31b1c422ebdcf3fa55c8e60,NO_PRIOR_RECORD
ART-134,docs/thesis/colab/model3b_cd_simulator/schema.py,NONE_RECORDED,,b6832eb99866f1918ea6302a525c48d158c17877010ec7720d533b2650abc240,NO_PRIOR_RECORD
ART-135,docs/thesis/colab/model3b_cd_simulator/simulate.py,NONE_RECORDED,,c7587fbaac34a036080727452ec6b8f679b7bd9699a87b9e0b5f2e5b9b977b55,NO_PRIOR_RECORD
ART-136,docs/thesis/colab/model3b_cd_simulator/smoke_test.py,NONE_RECORDED,,b4127cb9513534dc90838804c14a8e7bf5c13890b40e42ed585e085e4d988e78,NO_PRIOR_RECORD
ART-137,docs/thesis/colab/model3b_cd_simulator/tests/conftest.py,NONE_RECORDED,,f029a568803d71441d63a0ea87b6f2bc52788377a337c10b54b2a3b3e3ef7dac,NO_PRIOR_RECORD
ART-138,docs/thesis/colab/model3b_cd_simulator/tests/test_density_source_immutable.py,NONE_RECORDED,,27415ba83832f9ae82107aacb6f4a815dfc1d23ec74589bb8d85d5cd7b8bc0d6,NO_PRIOR_RECORD
ART-139,docs/thesis/colab/model3b_cd_simulator/tests/test_estimate_failure_logging.py,NONE_RECORDED,,612630596d554b85fc0aa698abe125edb6cd9eeb225a731ba3d39c48e0942172,NO_PRIOR_RECORD
ART-140,docs/thesis/colab/model3b_cd_simulator/tests/test_gamma_cluster_simulator.py,NONE_RECORDED,,055f9651af1e65a194fe0e799568d4cc56754def6729839e6e6921dee97b515c,NO_PRIOR_RECORD
ART-141,docs/thesis/colab/model3b_cd_simulator/tests/test_hessian.py,NONE_RECORDED,,0666f3d0ae2e39f3245a5f2a41c00777eeb050b36fc2b35a4f3ef6e113f2f756,NO_PRIOR_RECORD
ART-142,docs/thesis/colab/model3b_cd_simulator/tests/test_inference.py,NONE_RECORDED,,f28df7d7c0182bb984a39ea6a575732dcec69cdd7a6f87621177cde629be8793,NO_PRIOR_RECORD
ART-143,docs/thesis/colab/model3b_cd_simulator/tests/test_inference_smoke.py,NONE_RECORDED,,b542973d179603e363fbcfac38822b15938a9bc77c2e3938f9d8589ec5f2f981,NO_PRIOR_RECORD
ART-144,docs/thesis/colab/model3b_cd_simulator/tests/test_intensity_composition.py,NONE_RECORDED,,85d9df2fab02951fdfd2fcc734c3f434257198095ff1d8d456ad2a3f98b7de00,NO_PRIOR_RECORD
ART-145,docs/thesis/colab/model3b_cd_simulator/tests/test_mathematical_audit.py,NONE_RECORDED,,b816d54b168038a3366920be4ad7593cce4c83d4921e0e56cd811997934e1ba9,NO_PRIOR_RECORD
ART-146,docs/thesis/colab/model3b_cd_simulator/tests/test_persistence.py,NONE_RECORDED,,ae640ab51319bb45d7bb7d512dae8e7af830e2123e477c2c3b4d475d5cd7abf8,NO_PRIOR_RECORD
ART-147,docs/thesis/colab/model3b_cd_simulator/tests/test_persistence_smoke.py,NONE_RECORDED,,1098295f7405860a9e65016e4b89c3064585103769f15220a9b79d09d6c4eeb4,NO_PRIOR_RECORD
ART-148,docs/thesis/colab/model3b_cd_simulator/tests/test_reference_audit_inference.py,NONE_RECORDED,,2d6a9ed243ae56a7cd0b004f3497fb6f0069c87ce7586a6f995959bb54fca8b0,NO_PRIOR_RECORD
ART-149,docs/thesis/colab/model3b_cd_simulator/tests/test_reproducibility_and_bounds.py,NONE_RECORDED,,2aa8e0d558b3ebd8045fa696d15c08ee59cf957b6bf29c7feda18baea7ee78fe,NO_PRIOR_RECORD
ART-150,docs/thesis/colab/model3b_cd_simulator/tests/test_schema.py,NONE_RECORDED,,4d422b229e5e6cb11ce1989e26b26dea48155baf83ab058d4df01b1edcfe06dd,NO_PRIOR_RECORD
ART-151,docs/thesis/colab/model3b_cd_simulator/tests/test_smoke.py,NONE_RECORDED,,03f4bca69c51f985d0f3bf8bf6ac14e0c3b90c2c80b87d24d18f1eff16bc942b,NO_PRIOR_RECORD
ART-152,docs/thesis/colab/model3b_cd_simulator/tests/test_validation_and_branching_ratio.py,NONE_RECORDED,,5f5735a2dabdfa98c7b34e7870fa07571739f1bb1f2259f2c85bc565928d8ddd,NO_PRIOR_RECORD
ART-153,docs/thesis/colab/model3b_cd_simulator/validation.py,NONE_RECORDED,,1bc13b7305689638fc617df7f3928bfed2d443b12dba283462de4376c1a3ccdc,NO_PRIOR_RECORD
